district_code,district_name,state_code,state_name,complex_code,court_name,est_code,cino,case_no,fil_no,fil_year,reg_no,reg_year,type_name,date_of_decision,date_of_filing,dt_regis,disp_name,disp_nature
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005842018,209400000202018,524,2018,20,2018,Special,NA,2018-04-12,2018-04-12,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010019002018,209400001082018,1744,2018,108,2018,Special,2019-01-03,2018-12-01,2018-12-01,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015842018,209400000972018,1441,2018,97,2018,Special,NA,2018-09-28,2018-09-28,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010012642018,209400000802018,1154,2018,80,2018,Special,NA,2018-07-31,2018-07-31,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010013482019,209400000702019,1262,2019,70,2019,Special,NA,2019-10-01,2019-10-01,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005862016,209400000152016,1000015,2016,15,2016,Special,2018-08-18,2016-05-03,2016-05-03,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010002792019,209400000222019,246,2019,22,2019,Special,2020-01-21,2019-03-01,2019-03-01,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001872019,209400000172019,159,2019,17,2019,Special,NA,2019-02-13,2019-02-13,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005372018,209400000162018,480,2018,16,2018,Special,2019-11-05,2018-04-02,2018-04-02,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000182019,209400000082019,18,2019,8,2019,Special,NA,2019-01-02,2019-01-02,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010009622017,209400000672017,100067,2017,67,2017,Special,2019-03-27,2017-11-06,2017-11-06,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010010442019,209400000582019,975,2019,58,2019,Special,NA,2019-08-09,2019-08-09,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008892018,209400000582018,797,2018,58,2018,Special,2019-04-08,2018-06-01,2018-06-01,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010018452018,209400001052018,1692,2018,105,2018,Special,NA,2018-11-17,2018-11-17,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014972019,209400000752019,1407,2019,75,2019,Special,NA,2019-10-31,2019-10-31,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001952016,209400000142016,0,0   ,14,2016,Special,2017-03-22,2016-05-09,2016-05-09,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011302018,209400000732018,1027,2018,73,2018,Special,2019-02-13,2018-07-10,2018-07-10,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000162016,209400000012016,0,0   ,1,2016,Special,2016-07-30,2016-01-18,2016-01-18,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010004092015,209400000222015,0,0   ,22,2015,Special,2015-10-12,2015-08-12,2015-08-12,DISCHARGED,14
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003072016,209400000192016,1000019,2016,19,2016,Special,2017-07-27,2016-07-11,2016-07-11,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005452014,209400000172014,17,2014,17,2014,Special,2016-06-24,2014-12-09,2014-12-09,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010006732018,209400000312018,599,2018,31,2018,Special,NA,2018-04-25,2018-04-25,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015392019,209400000802019,1448,2019,80,2019,Special,NA,2019-11-08,2019-11-08,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005202015,209400000322015,0,0   ,32,2015,Special,2016-02-23,2015-10-12,2015-10-12,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014982019,209400000762019,1408,2019,76,2019,Special,NA,2019-10-31,2019-10-31,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014062018,209400000912018,1287,2018,91,2018,Special,NA,2018-09-01,2018-09-01,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010017202019,209400000872019,1625,2019,87,2019,Special,NA,2019-12-10,2019-12-10,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000462019,209400000102019,37,2019,10,2019,Special,2020-02-27,2019-01-08,2019-01-08,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003462019,209400000332019,309,2019,33,2019,Special,NA,2019-03-15,2019-03-15,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000092019,209400000022019,9,2019,2,2019,Special,NA,2019-01-02,2019-01-02,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015382019,209400000792019,1447,2019,79,2019,Special,NA,2019-11-08,2019-11-08,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003212016,209400000212016,100021,2016,21,2016,Special,2019-07-18,2016-07-14,2016-07-14,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010007692018,209400000442018,689,2018,44,2018,Special,2018-07-18,2018-05-15,2018-05-15,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010004132020,209400000072020,395,2020,7,2020,Special,NA,2020-03-19,2020-03-19,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011772019,209400000622019,1096,2019,62,2019,Special,NA,2019-09-04,2019-09-04,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011822018,209400000782018,1078,2018,78,2018,Special,NA,2018-07-18,2018-07-18,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005192015,209400000312015,0,0   ,31,2015,Special,2016-09-30,2015-10-12,2015-10-12,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010013862018,209400000892018,1268,2018,89,2018,Special,NA,2018-08-28,2018-08-28,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010012882018,209400000812018,1177,2018,81,2018,Special,NA,2018-08-04,2018-08-04,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003782019,209400000362019,340,2019,36,2019,Special,NA,2019-03-26,2019-03-26,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003452019,209400000322019,308,2019,32,2019,Special,NA,2019-03-15,2019-03-15,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005752018,209400000172018,516,2018,17,2018,Special,2018-05-09,2018-04-11,2018-04-11,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010009462019,209400000552019,881,2019,55,2019,Special,NA,2019-07-22,2019-07-22,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010013662018,209400000872018,1248,2018,87,2018,Special,2018-09-29,2018-08-21,2018-08-21,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000132018,209400000022018,12,2018,2,2018,Special,2018-05-18,2018-01-03,2018-01-03,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000272019,209400000092019,24,2019,9,2019,Special,NA,2019-01-04,2019-01-04,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010007962019,209400000502019,737,2019,50,2019,Special,NA,2019-06-18,2019-06-18,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015432019,209400000812019,1452,2019,81,2019,Special,NA,2019-11-13,2019-11-13,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005882016,209400000162016,1000016,2016,16,2016,Special,2018-02-15,2016-05-05,2016-05-05,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001622019,209400000132019,138,2019,13,2019,Special,2019-03-20,2019-02-07,2019-02-07,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010002842019,209400000242019,251,2019,24,2019,Special,NA,2019-03-01,2019-03-01,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005732016,209400000292016,1000029,2016,29,2016,Special,2017-12-16,2016-09-28,2016-09-28,TRANSFER,1
16,Dhubri,6,Assam,102,Chief Judicial Magistrate,ASDU03,ASDU030025402018,211600006562018,9646975,2018,656,2018,PRC (Police Report Cases),2018-08-06,2018-08-04,2018-08-04,TRANSFER,1
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010007942019,209400000482019,735,2019,48,2019,Special,NA,2019-06-18,2019-06-18,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011672019,209400000612019,1087,2019,61,2019,Special,2020-02-27,2019-09-04,2019-09-04,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005222018,209400000102018,466,2018,10,2018,Special,NA,2018-03-29,2018-03-29,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010004142020,209400000082020,396,2020,8,2020,Special,NA,2020-03-19,2020-03-19,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001582017,209400000182017,10018,2017,18,2017,Special,2018-04-03,2017-03-16,2017-03-16,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010018862018,209400001062018,1730,2018,106,2018,Special,NA,2018-11-28,2018-11-28,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005822018,209400000182018,522,2018,18,2018,Special,2018-08-02,2018-04-12,2018-04-12,TRANSFER,1
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008322018,209400000512018,745,2018,51,2018,Special,2019-08-08,2018-05-23,2018-05-23,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014512019,209400000732019,1362,2019,73,2019,Special,NA,2019-10-23,2019-10-23,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001202017,209400000142017,1000014,2017,14,2017,Special,2017-09-14,2017-02-27,2017-02-27,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001272020,209400000022020,121,2020,2,2020,Special,NA,2020-02-03,2020-02-03,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010018922018,209400001072018,1736,2018,107,2018,Special,2019-03-16,2018-11-30,2018-11-30,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010017132019,209400000862019,1619,2019,86,2019,Special,NA,2019-12-09,2019-12-09,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005242018,209400000122018,468,2018,12,2018,Special,2018-08-16,2018-03-29,2018-03-29,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001482020,209400000042020,141,2020,4,2020,Special,NA,2020-02-05,2020-02-05,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010017752018,209400001012018,1625,2018,101,2018,Special,2020-01-08,2018-11-02,2018-11-02,ACQUITTED,10
16,Dhubri,6,Assam,102,Chief Judicial Magistrate,ASDU03,ASDU030031422018,211600007312018,9647050,2018,731,2018,PRC (Police Report Cases),2019-02-20,2018-08-13,2018-08-13,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010018362018,209400001042018,1683,2018,104,2018,Special,NA,2018-11-15,2018-11-15,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005962015,209400000452015,0,0   ,45,2015,Special,2016-03-31,2015-12-07,2015-12-07,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001642019,209400000152019,140,2019,15,2019,Special,NA,2019-02-07,2019-02-07,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005752016,209400000272016,1000027,2016,27,2016,Special,2017-02-28,2016-09-14,2016-09-14,TRANSFER,1
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010002852020,209400000052020,273,2020,5,2020,Special,NA,2020-02-26,2020-02-26,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008782019,209400000512019,813,2019,51,2019,Special,NA,2019-07-04,2019-07-04,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010016762018,209400000992018,1530,2018,99,2018,Special,NA,2018-10-11,2018-10-11,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014692018,209400000932018,1348,2018,93,2018,Special,2020-03-16,2018-09-14,2018-09-14,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010006722018,209400000302018,598,2018,30,2018,Special,2018-08-20,2018-04-25,2018-04-25,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010006422018,209400000222018,571,2018,22,2018,Special,2019-04-09,2018-04-23,2018-04-23,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010002442019,209400000182019,212,2019,18,2019,Special,NA,2019-02-25,2019-02-25,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000102017,209400000042017,1000004,2017,4,2017,Special,2018-03-21,2017-01-06,2017-01-06,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008842019,209400000522019,819,2019,52,2019,Special,2020-01-07,2019-07-05,2019-07-05,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010004662019,209400000382019,422,2019,38,2019,Special,NA,2019-04-11,2019-04-11,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005122018,209400000082018,456,2018,8,2018,Special,2020-03-06,2018-03-28,2018-03-28,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005802019,209400000422019,528,2019,42,2019,Special,NA,2019-05-09,2019-05-09,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008562018,209400000542018,768,2018,54,2018,Special,2019-06-11,2018-05-25,2018-05-25,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010012952019,209400000682019,1213,2019,68,2019,Special,2019-12-18,2019-09-21,2019-09-21,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010018342018,209400001022018,1681,2018,102,2018,Special,2020-03-02,2018-11-15,2018-11-15,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010016112019,209400000852019,1518,2019,85,2019,Special,NA,2019-11-20,2019-11-20,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015342018,209400000952018,1406,2018,95,2018,Special,2018-11-16,2018-09-24,2018-09-24,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005832018,209400000192018,523,2018,19,2018,Special,2019-04-24,2018-04-12,2018-04-12,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000082019,209400000012019,8,2019,1,2019,Special,2019-02-08,2019-01-02,2019-01-02,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001652019,209400000162019,141,2019,16,2019,Special,NA,2019-02-07,2019-02-07,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011612019,209400000602019,1081,2019,60,2019,Special,NA,2019-09-03,2019-09-03,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005262018,209400000142018,470,2018,14,2018,Special,2020-02-17,2018-03-29,2018-03-29,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000122017,209400000062017,100006,2017,6,2017,Special,2017-03-09,2017-01-06,2017-01-06,TRANSFER,1
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010014962019,209400000742019,1406,2019,74,2019,Special,NA,2019-10-31,2019-10-31,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000122018,209400000012018,11,2018,1,2018,Special,2018-05-29,2018-01-03,2018-01-03,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003142019,209400000282019,278,2019,28,2019,Special,2020-02-18,2019-03-08,2019-03-08,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003902018,209400000072018,346,2018,7,2018,Special,NA,2018-03-06,2018-03-06,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015352018,209400000962018,1407,2018,96,2018,Special,2018-12-10,2018-09-24,2018-09-24,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011422018,209400000742018,1039,2018,74,2018,Special,2019-12-17,2018-07-12,2018-07-12,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015442019,209400000822019,1453,2019,82,2019,Special,NA,2019-11-13,2019-11-13,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005792016,209400000312016,1000031,2016,31,2016,Special,2017-11-10,2016-11-09,2016-11-09,CONVICTED,11
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010002452019,209400000192019,213,2019,19,2019,Special,NA,2019-02-25,2019-02-25,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010001592017,209400000192017,10019,2017,19,2017,Special,NA,2017-03-16,2017-03-16,NA,0
16,Dhubri,6,Assam,102,Chief Judicial Magistrate,ASDU03,ASDU030003312015,210900000142013,14,2013,14,2013,Title Suit F. A.,2016-01-07,2015-02-20,2015-02-20,Disposed of,30
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010009582017,209400000632017,100063,2017,63,2017,Special,2018-05-16,2017-11-03,2017-11-03,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010004762019,209400000392019,432,2019,39,2019,Special,2020-03-18,2019-04-12,2019-04-12,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005252015,209400000342015,0,0   ,34,2015,Special,2017-05-11,2015-10-13,2015-10-13,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008862019,209400000542019,821,2019,54,2019,Special,NA,2019-07-05,2019-07-05,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010009552017,209400000612017,100061,2017,61,2017,Special,NA,2017-11-02,2017-11-02,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010007702018,209400000452018,690,2018,45,2018,Special,2020-03-19,2018-05-15,2018-05-15,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008252018,209400000502018,743,2018,50,2018,Special,2018-07-17,2018-05-22,2018-05-22,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010006882018,209400000362018,614,2018,36,2018,Special,2019-03-02,2018-04-26,2018-04-26,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010007212018,209400000382018,644,2018,38,2018,Special,2018-08-27,2018-05-05,2018-05-05,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010015202019,209400000782019,1430,2019,78,2019,Special,NA,2019-11-05,2019-11-05,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010012992018,209400000832018,1187,2018,83,2018,Special,2019-03-13,2018-08-06,2018-08-06,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000572016,209400000042016,0,0   ,4,2016,Special,2017-07-26,2016-02-06,2016-02-06,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010006372019,209400000432019,583,2019,43,2019,Special,NA,2019-05-21,2019-05-21,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005952015,209400000442015,0,0   ,44,2015,Special,2017-05-26,2015-12-07,2015-12-07,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000102019,209400000032019,10,2019,3,2019,Special,2020-02-03,2019-01-02,2019-01-02,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010009142018,209400000612018,817,2018,61,2018,Special,2018-11-01,2018-06-04,2018-06-04,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010005152019,209400000402019,467,2019,40,2019,Special,2019-06-11,2019-04-25,2019-04-25,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003092019,209400000272019,274,2019,27,2019,Special,NA,2019-03-08,2019-03-08,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000832018,209400000032018,74,2018,3,2018,Special,2018-10-10,2018-01-12,2018-01-12,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000582016,209400000052016,0,0   ,5,2016,Special,2020-02-27,2016-02-06,2016-02-06,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003292019,209400000292019,293,2019,29,2019,Special,NA,2019-03-13,2019-03-13,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000162019,209400000062019,16,2019,6,2019,Special,2020-03-04,2019-01-02,2019-01-02,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010008852019,209400000532019,820,2019,53,2019,Special,NA,2019-07-05,2019-07-05,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010003522019,209400000342019,315,2019,34,2019,Special,2020-02-29,2019-03-16,2019-03-16,ACQUITTED,10
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010011602019,209400000592019,1080,2019,59,2019,Special,NA,2019-09-03,2019-09-03,NA,0
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000132017,209400000072017,100007,2017,7,2017,Special,2019-12-11,2017-01-06,2017-01-06,ACQUITTED,10
16,Dhubri,6,Assam,102,Chief Judicial Magistrate,ASDU03,ASDU030021092014,210900000112014,11,2014,11,2014,Title Suit F. A.,2016-01-11,2014-11-25,2014-11-25,Disposed of,30
16,Dhubri,6,Assam,102,District and Sessions Judge,ASDU01,ASDU010000112017,209400000052017,100005,2017,5,2017,Special,2017-06-05,2017-01-06,2017-01-06,TRANSFER,1
26,Karbi Anglong,6,Assam,1,District and Sessions Judge,ASKA01,ASKA010002682019,210600000042019,180,2019,4,2019,Special Case,NA,2019-05-24,2019-05-24,NA,0
26,Karbi Anglong,6,Assam,1,District and Sessions Judge,ASKA01,ASKA010001312016,209300001082016,108,2016,108,2016,SC T2,2018-07-30,2016-11-23,2016-11-23,CONVICTED,11
26,Karbi Anglong,6,Assam,1,District and Sessions Judge,ASKA01,ASKA010000432015,209300001052015,105,2015,105,2015,SC T2,2018-09-14,2014-05-11,2014-05-11,CONVICTED,11
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030076062015,202300004732015,0,0   ,473,2015,GR Case,2015-11-17,2015-03-07,2015-03-07,Commital,56
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030095492016,202300016062014,1622,2016,1606,2014,GR Case,2016-12-12,2016-11-04,2014-07-11,Commital,56
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030082722015,202300020812015,0,0   ,2081,2015,GR Case,2015-10-06,2015-08-11,2015-08-11,TRANSFER,1
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030067192016,202300012932016,779,2016,1293,2016,GR Case,2018-07-11,2016-07-20,2016-04-29,TRANSFER,1
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030041482014,202300006052014,0,0   ,605,2014,GR Case,2016-09-27,2014-03-18,2014-03-18,Commital,56
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030075772015,202300012302015,0,0   ,1230,2015,GR Case,2015-11-16,2015-05-29,2015-05-29,Commital,56
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030040442013,202300028702012,0,0   ,2870,2012,GR Case,2015-06-05,2013-01-10,2013-01-10,TRANSFER,1
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030021492015,202300012912014,0,0   ,1291,2014,GR Case,2015-07-28,2015-06-04,2015-06-04,CR Sent to Sessions on Requisition,58
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030013252015,202300001422015,0,0   ,142,2015,GR Case,2015-04-08,2015-01-19,2015-01-19,Commital,56
6,Sonitpur,6,Assam,101,Chief Judicial Magistrate Sonitpur Tezpur,ASSN03,ASSN030034802013,202300022872013,0,0   ,2287,2013,GR Case,2015-02-13,2013-09-09,2013-09-09,TRANSFER,1
19,Golaghat,6,Assam,101,GLT_CJ_ESTT,ASGL02,ASGL020002102019,208800001242019,96,2019,124,2019,Sessions Case Type 2,2020-03-05,2019-11-13,2019-11-13,ACQUITTED,10
19,Golaghat,6,Assam,101,GLT_DJ_ESTT,ASGL01,ASGL010009752019,208800001242019,760,2019,124,2019,Sessions Case Type 2,2019-11-13,2019-08-22,2019-08-22,TRANSFER,1
22,Kokrajhar,6,Assam,103,District and Sessions Judge,ASKK01,ASKK010001852017,210500000092017,9,2017,9,2017,Special A,NA,2017-05-18,2017-05-18,NA,0
22,Kokrajhar,6,Assam,103,District and Sessions Judge,ASKK01,ASKK010005872017,213700000302017,30,2017,30,2017,Special Case,2019-05-15,2017-12-15,2017-12-15,TRANSFER,1
22,Kokrajhar,6,Assam,103,District and Sessions Judge,ASKK01,ASKK010002132018,213700000112018,11,2018,11,2018,Special Case,NA,2018-04-11,2018-04-11,NA,0
22,Kokrajhar,6,Assam,103,District and Sessions Judge,ASKK01,ASKK010004412017,213700000242017,24,2017,24,2017,Special Case,2019-01-21,2017-11-06,2017-11-06,"Judgment is delivered in the open Court , The accused person is acquitted.",41
